autoc,contr,corrm,cprom,cshad,dissi,energ,entro,homom,maxpr,sosvh,savgh,svarh,senth,dvarh,denth,inf1h,inf2h,indnc,idmnc,fibro
14.393461,0.332312995,0.768822828,19.53219391,1.200492674,0.327371986,0.177848675,2.049527602,0.837107381,0.29490594,14.44360123,7.440665711,34.25407546,1.809375921,0.332312995,0.644395286,-0.355402635,0.766566082,0.963679505,0.994895047,1
18.78744775,0.321113728,0.616908446,5.152188296,0.066498733,0.317017771,0.243509103,1.72932145,0.842157483,0.401133835,18.81373249,8.609040894,51.92481389,1.497817773,0.321113728,0.635049434,-0.24138381,0.614771805,0.964820919,0.995065807,1
1.368926092,0.068956717,0.703759729,0.921902674,0.52945211,0.068956717,0.703025378,0.616247364,0.965521641,0.831053491,1.368196462,2.268936301,3.288242094,0.56845021,0.068956717,0.2509319,-0.439062322,0.541263985,0.992338143,0.998939127,0
7.557139323,0.118446343,0.863752177,6.128059966,0.617854396,0.118446343,0.331114866,1.38779056,0.940776828,0.42891126,7.532860774,5.359735094,18.05552651,1.305689811,0.118446343,0.363817967,-0.589982653,0.828819291,0.986839295,0.998177749,0
29.87058848,0.152946596,0.869359594,11.35285789,0.031811201,0.15288378,0.282158484,1.602304759,0.923568579,0.369829454,29.77797333,10.83728551,89.44759714,1.496030036,0.152946596,0.427923138,-0.599549542,0.863934828,0.983013611,0.997647061,1
14.85022365,0.323857771,0.747133539,14.00581838,1.038404969,0.31911389,0.189706786,1.97042823,0.841206615,0.313015659,14.89392752,7.58202596,36.41390862,1.735978244,0.323857771,0.637818827,-0.3401009,0.744316455,0.964594871,0.99502499,1
17.50285794,0.289141685,0.713082266,8.724183828,0.590066398,0.287761667,0.238332516,1.792155858,0.856349169,0.424085039,17.51828301,8.280954823,46.52496033,1.58777922,0.289141685,0.604359299,-0.326891239,0.709622613,0.968041815,0.99555354,1
7.979498046,0.328911883,0.78345364,24.32288849,2.550297022,0.321839397,0.182676729,2.045703841,0.840234282,0.309194232,8.059277986,5.434889097,15.88428385,1.805095814,0.328911883,0.644649959,-0.364864092,0.773733824,0.964318011,0.994950216,0
9.105465063,0.318367742,0.833989366,29.66756901,2.077994977,0.312510589,0.156310602,2.161637939,0.844575074,0.257145969,9.174831402,5.763947044,18.19497448,1.932781163,0.318367742,0.63240346,-0.423095328,0.828555105,0.965337322,0.995116332,1
22.69290891,0.327530543,0.774241851,16.64691745,-0.550835088,0.322606494,0.172923932,2.048315034,0.839511621,0.299855995,22.70990617,9.408777349,60.30857425,1.810455212,0.327530543,0.641337898,-0.36154261,0.771387549,0.964209405,0.994967916,1
16.02411492,0.329726174,0.753066576,15.72607522,0.892211804,0.324315435,0.184742055,2.008187604,0.838725506,0.334033547,16.06610613,7.879425401,39.68668275,1.768300992,0.329726174,0.643376992,-0.341921935,0.750454959,0.964024621,0.994935157,1
30.5385453,0.160314674,0.857029628,10.48722302,0.295392305,0.159981333,0.286759624,1.598584928,0.92006489,0.372597169,30.44761797,10.96504367,91.9228979,1.486616337,0.160314674,0.440673321,-0.579954364,0.853831648,0.982228,0.997534073,1
38.44308785,0.264149594,0.874207277,43.65490873,-4.316837279,0.261131014,0.17560743,2.105971569,0.86990939,0.30932503,38.38397605,12.25156688,110.7418533,1.916856273,0.264149594,0.581300893,-0.491420328,0.86395102,0.971018277,0.995941109,1
7.569026208,0.318656452,0.77246394,15.52919223,0.829648445,0.313686919,0.18265025,2.012093409,0.843984796,0.293468615,7.645752935,5.302120925,14.88390558,1.780526031,0.318656452,0.634536051,-0.362631254,0.768020179,0.965201115,0.995104339,0
18.03398028,0.334950699,0.782008116,20.26213513,0.214116596,0.328491638,0.170176712,2.098935724,0.836830691,0.31465302,18.07122141,8.350614703,44.9557411,1.85310478,0.334950699,0.648881434,-0.365652781,0.780420285,0.963572697,0.99485568,1
26.71372905,0.314051784,0.705339915,8.649775003,-0.088513934,0.311026149,0.20730203,1.851420221,0.844991198,0.35542964,26.71062279,10.26408296,76.42579495,1.626477623,0.314051784,0.628269576,-0.310248504,0.70236312,0.965475157,0.995172541,1
34.96979047,0.127200922,0.913015441,14.24888663,0.00304866,0.126542702,0.251584517,1.618146054,0.936838352,0.324982173,34.85060976,11.71361966,106.5463228,1.527901938,0.127200922,0.381411654,-0.646615883,0.88710175,0.985947013,0.998043956,1
7.000393691,0.090823412,0.921372013,21.38766442,3.58655001,0.090226909,0.366311119,1.381374366,0.954974032,0.512669705,6.966572156,5.086552456,16.42472021,1.317555517,0.090823412,0.30403254,-0.689603633,0.875411708,0.989981126,0.998603862,0
5.471988981,0.327614325,0.64705764,7.233121758,0.371940147,0.322391185,0.233364307,1.793531346,0.839601837,0.403140496,5.564973652,4.548264463,10.47233877,1.557699609,0.327614325,0.640372923,-0.261217134,0.645446378,0.964234749,0.994969661,0
28.33513905,0.325092123,0.728676905,11.3261342,-0.012529474,0.320136899,0.194510267,1.943220771,0.840739049,0.325764018,28.33286949,10.56382476,80.50774668,1.70738688,0.325092123,0.639252313,-0.324359174,0.72713397,0.964483846,0.995005826,1
28.43455567,0.142898991,0.946785692,49.85923774,-0.751056259,0.142898991,0.193223729,1.929610431,0.928550505,0.290857767,28.34337914,10.42369045,79.06968317,1.830560398,0.142898991,0.410191292,-0.684123542,0.930338137,0.984122334,0.997801554,1
13.34949533,0.2809784,0.630105384,4.22731048,0.635505724,0.279687517,0.259956104,1.590486655,0.860371388,0.355293175,13.37707874,7.241595353,35.45413315,1.392161476,0.2809784,0.596608314,-0.264691318,0.620022126,0.968937952,0.995679008,1
1.70513927,0.081129855,0.782822053,1.109688588,0.629015464,0.081129855,0.551888233,0.829213624,0.959435073,0.710867007,1.706930586,2.497136132,3.638716945,0.772978694,0.081129855,0.281520234,-0.521259083,0.665334969,0.990985572,0.998751848,0
20.05065311,0.306834813,0.733893914,14.25046554,1.018130745,0.303973678,0.212346501,1.884860784,0.848465257,0.340222068,20.06586783,8.860596657,53.75968041,1.666126122,0.306834813,0.62144405,-0.335718691,0.729749038,0.966256337,0.995284044,1
17.27052183,0.322758237,0.623318973,5.662357577,0.118440597,0.320101966,0.24521777,1.739731365,0.840391728,0.435264128,17.30328486,8.247054539,46.78906084,1.509241551,0.322758237,0.634546232,-0.247267693,0.622819893,0.964462629,0.995038094,1
42.60032515,0.186507414,0.790892697,7.01236269,-0.803203635,0.186375853,0.304871384,1.537270686,0.906834001,0.451068468,42.49070372,12.99963351,135.9747072,1.407508141,0.186507414,0.481416725,-0.455868338,0.772362022,0.979293034,0.997130834,1
35.85737796,0.253503705,0.822224709,16.43409816,0.065220641,0.252748981,0.200065035,1.932012451,0.873751297,0.336984664,35.79878173,11.87790228,105.0891232,1.754134687,0.253503705,0.567757659,-0.44654755,0.818952078,0.971925166,0.996100968,1
12.0917304,0.31718811,0.788235375,25.31677821,2.810438078,0.313508814,0.190923083,2.024131516,0.843855659,0.349066946,12.14458821,6.782745108,27.54906264,1.795703488,0.31718811,0.63166152,-0.374096773,0.778470721,0.965206492,0.995125266,0
12.03797383,0.330762774,0.792113484,19.98372194,0.301604377,0.326236192,0.161366685,2.104750342,0.837634461,0.267023397,12.09805104,6.755092405,26.76211101,1.865232865,0.330762774,0.643299357,-0.376222465,0.789258973,0.963801784,0.994917539,0
14.86843017,0.207350873,0.703060042,3.689400298,-0.030695584,0.207167458,0.32910662,1.44940195,0.89644684,0.516436039,14.85284981,7.64799568,41.42291126,1.304993424,0.207350873,0.510856272,-0.362935562,0.688555978,0.976983431,0.996810236,0
21.22507836,0.11475708,0.967326567,79.81100073,4.880007718,0.11475708,0.203135483,1.897178433,0.94262146,0.281596328,21.14461163,8.83772249,56.19136169,1.817634886,0.11475708,0.356347013,-0.734317291,0.943053977,0.987249213,0.998234506,1
27.97654454,0.094127155,0.953669298,45.71637511,-7.437928887,0.094091236,0.287456898,1.59648523,0.952960369,0.437841236,27.86144907,10.39380388,82.51689088,1.53108733,0.094127155,0.312033711,-0.727180648,0.915779433,0.989545817,0.998551939,1
17.83560861,0.342397178,0.729446412,12.40460781,-0.615044443,0.336534042,0.18240635,1.991018962,0.832697746,0.310187198,17.87679455,8.336434667,45.68398543,1.741338248,0.342397178,0.653312073,-0.317320369,0.726687377,0.962672173,0.994740659,1
6.60850597,0.348783479,0.737772973,13.23155559,-0.047337988,0.341787673,0.175530215,2.023038308,0.830272131,0.271777993,6.705847158,4.946860278,12.42217416,1.767112896,0.348783479,0.659365825,-0.323051474,0.735758123,0.962101323,0.994643597,0
9.446009662,0.322338164,0.82635428,26.21829345,1.262767618,0.316772947,0.155614113,2.151601828,0.842406119,0.246434783,9.515359781,5.892038647,19.16125215,1.920767471,0.322338164,0.635342149,-0.413749164,0.821285782,0.964860986,0.995053875,0
15.04683015,0.320815462,0.722249711,11.89258581,0.639786323,0.317868797,0.203110235,1.915972995,0.841556712,0.355084089,15.0879545,7.649761538,37.55178264,1.686331471,0.320815462,0.633503452,-0.320436973,0.72014709,0.964713986,0.995068378,1
14.02452065,0.167168188,0.826098311,7.412659928,0.284109222,0.167168188,0.291884928,1.557571766,0.916415906,0.414277188,13.99298827,7.383079257,37.05538363,1.441699608,0.167168188,0.451367471,-0.509193504,0.809274715,0.981425757,0.997428182,0
29.48295888,0.110365339,0.952732643,48.27990513,-5.524529497,0.110325148,0.250794774,1.763012387,0.944844125,0.427394397,29.37193527,10.65282746,84.95746574,1.686334403,0.110365339,0.347345774,-0.719474759,0.928486171,0.987742097,0.998302126,1
40.53515243,0.259443605,0.866355807,32.20997552,-2.361515298,0.256370862,0.179297409,2.075465989,0.87221275,0.317114669,40.4682329,12.60067042,118.3026335,1.891820099,0.259443605,0.574351933,-0.489532894,0.859962841,0.971545116,0.996017611,1
9.054204707,0.118168855,0.91847212,26.04988188,4.146104309,0.118020704,0.286266465,1.562282942,0.94101434,0.41965592,9.023023787,5.792607271,21.38087174,1.479814319,0.118168855,0.363433933,-0.652372496,0.882981889,0.986888235,0.998182219,1
4.288537442,0.136320331,0.836633763,5.729948296,0.024391784,0.136320331,0.330636362,1.41277084,0.931839834,0.51482157,4.294916406,3.969621907,8.562181746,1.318280787,0.136320331,0.398227172,-0.542220774,0.806472546,0.984853297,0.997902764,0
3.317959094,0.158894225,0.807144708,4.893651843,0.442809635,0.158894225,0.313599657,1.426344397,0.920552888,0.434533532,3.343655137,3.455693425,6.066314376,1.316207313,0.158894225,0.437831695,-0.496772725,0.781304847,0.982345086,0.997555473,0
38.15924688,0.24283214,0.711915243,5.65907206,-0.350759668,0.242535137,0.273437228,1.615768363,0.878781932,0.450458764,38.08862637,12.30596659,119.3718711,1.446460842,0.24283214,0.555062401,-0.346835932,0.701682889,0.973054952,0.996264524,1
3.644496221,0.145651408,0.842171142,6.338658237,0.579654454,0.1438501,0.2982189,1.460080548,0.928331114,0.43049301,3.661178214,3.608822493,6.764536632,1.358378065,0.145651408,0.414539324,-0.541969587,0.813790346,0.984035602,0.997762893,0
44.69302631,0.171063377,0.809180586,13.44353885,-2.781148853,0.170964389,0.403286215,1.393759704,0.914534303,0.607711153,44.57073644,13.31620431,146.6163397,1.274839425,0.171063377,0.457786651,-0.464271631,0.754622908,0.981005057,0.99736839,1
2.626617281,0.105484804,0.797752577,1.151360067,-0.103840823,0.105484804,0.407004768,1.070683549,0.947257598,0.488609265,2.631004517,3.110355675,5.40151726,0.997567054,0.105484804,0.336969834,-0.524382827,0.729921666,0.988279466,0.998377157,0
13.38052053,0.286238279,0.570710571,3.078944724,0.356396715,0.285430266,0.273666389,1.518410562,0.857419535,0.39667014,13.41038885,7.263677731,36.40328011,1.317588773,0.286238279,0.600691555,-0.224781526,0.565002784,0.968294504,0.995597431,1
18.24650216,0.287464528,0.870694396,42.48476033,0.523752386,0.28586058,0.145937465,2.215922722,0.857337035,0.269784084,18.26057977,8.313522517,43.86481893,2.012252613,0.287464528,0.60317888,-0.477887902,0.866765668,0.968255535,0.995579646,1
7.809849128,0.146935308,0.853615951,10.105905,1.679337937,0.146863522,0.301754305,1.489176332,0.926580204,0.386654862,7.798658441,5.433758869,18.23615024,1.38708692,0.146935308,0.417500985,-0.547303069,0.821220133,0.983682629,0.997739554,0
17.26263755,0.326061919,0.819722535,28.20156207,0.925424975,0.32097611,0.156193712,2.171509599,0.840317388,0.28639033,17.29889251,8.129289013,41.6559668,1.935365012,0.326061919,0.639636003,-0.405891163,0.817960698,0.964391345,0.994992089,1
43.53630202,0.181408891,0.872229162,19.45533445,-2.47421718,0.181023263,0.278646559,1.725734731,0.90955264,0.477320273,43.42252827,13.10222989,134.9871058,1.598799233,0.181408891,0.474162653,-0.538290971,0.848210527,0.979890589,0.997209617,1
5.962312885,0.239573534,0.746768775,11.94487875,1.696074986,0.23891337,0.295345286,1.6443504,0.880653342,0.483223581,6.008332955,4.736693568,12.28271389,1.476301755,0.239573534,0.551944231,-0.371246654,0.726254849,0.973461405,0.996315149,0
12.02245122,0.244706559,0.623728905,3.103443184,0.128817857,0.244302032,0.298220783,1.463215638,0.877916405,0.422772709,12.0376121,6.875938129,32.2324973,1.292345108,0.244706559,0.557397142,-0.284270503,0.619854825,0.972859824,0.996235833,0
24.73534816,0.2830894,0.818549142,24.74000073,2.681845859,0.281416714,0.194010338,1.98806761,0.859570424,0.343318761,24.7237354,9.817702591,67.32483046,1.787283387,0.2830894,0.599199532,-0.425033859,0.811190833,0.968750062,0.995647049,1
1.659490085,0.150254958,0.593707798,0.932380713,0.524804819,0.150254958,0.502501656,0.952231451,0.924872521,0.68,1.695959438,2.489745042,3.284440328,0.848082651,0.150254958,0.423151083,-0.289296816,0.524735959,0.983305005,0.997688385,0
24.77983479,0.289759082,0.814503801,19.72530135,2.007465479,0.287131272,0.17898105,2.002208508,0.85686964,0.26222093,24.7714078,9.827243062,67.35424517,1.794817954,0.289759082,0.606702974,-0.41389684,0.805167297,0.968125658,0.995545811,1
3.162157787,0.126928619,0.801684994,3.10736593,0.006925659,0.126928619,0.381562364,1.24676469,0.936535691,0.529247009,3.172598007,3.409166707,6.217362314,1.158784476,0.126928619,0.380506151,-0.513655991,0.759977797,0.98589682,0.998047252,0
27.56703535,0.272485747,0.889129821,86.67860565,10.01728263,0.265849487,0.16863801,2.052426463,0.868155644,0.273432155,27.54273078,10.29066135,75.7278801,1.8594714,0.272485747,0.593145738,-0.491177587,0.858591226,0.970534282,0.995817641,1
23.92700781,0.315991111,0.785561126,17.95757052,-0.40714977,0.31323593,0.176962873,2.045839673,0.843841232,0.319088176,23.93424753,9.663998632,64.16040751,1.819940071,0.315991111,0.629423627,-0.378582582,0.78442759,0.965226621,0.995142338,1
1.581507161,0.149552103,0.562469219,0.899026151,0.516681479,0.149552103,0.531004399,0.912361709,0.925223949,0.706462878,1.61844107,2.437522142,3.187127831,0.80870009,0.149552103,0.421931378,-0.263277731,0.491585237,0.9833831,0.997699198,0
40.59164615,0.203956233,0.916855491,52.46762895,-1.574101143,0.203538076,0.16101732,2.101114632,0.898300655,0.236920968,40.49754699,12.56457046,117.1948608,1.958310477,0.203956233,0.506630309,-0.590604481,0.910008852,0.977389304,0.996862779,1
5.907833958,0.127968646,0.778342072,2.234257535,-0.002693036,0.125946778,0.385279822,1.184970093,0.937236574,0.505186867,5.897564389,4.767874084,14.50406444,1.096718511,0.127968646,0.379729608,-0.491093068,0.733212867,0.986024623,0.998039415,0
49.46653476,0.159207205,0.928522659,43.38225169,-5.985890922,0.158866071,0.229210897,1.812934961,0.92062382,0.370244024,49.32890305,13.91868504,153.5537395,1.701558269,0.159207205,0.438836788,-0.632587106,0.90174171,0.982352005,0.997551121,1
19.81351029,0.29327965,0.775945607,16.01991605,1.493339503,0.290754548,0.207534351,1.933096971,0.855021208,0.372701064,19.82308733,8.787642907,52.21485524,1.724343232,0.29327965,0.609222263,-0.375996175,0.769051612,0.967721454,0.995492062,1
14.70701186,0.275820418,0.817655145,19.91596547,1.693718871,0.274221768,0.18977393,1.980144612,0.863148896,0.304738221,14.72786998,7.506958568,35.49086635,1.784946208,0.275820418,0.591923919,-0.423159792,0.809015576,0.969548516,0.995758966,1
6.141040712,0.224735498,0.829306529,15.17281964,0.26187638,0.224303106,0.220557473,1.837702474,0.887920512,0.342832435,6.179733919,4.730795736,11.71107948,1.680777797,0.224735498,0.533749443,-0.469662989,0.822384413,0.975082237,0.996543118,0
22.51742389,0.285105325,0.689118219,6.406131808,0.74721675,0.283921234,0.23337389,1.713969459,0.858236731,0.354232532,22.5129757,9.423679443,64.12850081,1.51296303,0.285105325,0.600314994,-0.31067731,0.683836128,0.968466353,0.995615372,1
24.13343684,0.263872761,0.850767353,23.33148794,-1.088123608,0.26282896,0.173558332,2.033703828,0.868759487,0.278929583,24.11451053,9.670837519,64.47137161,1.847868147,0.263872761,0.579223717,-0.470217347,0.844723843,0.97080838,0.995941836,1
6.080774651,0.221402919,0.806374315,13.28355703,1.467752819,0.220602809,0.267299928,1.73619952,0.889831947,0.454371051,6.117638984,4.741201073,12.05531801,1.580535937,0.221402919,0.530088778,-0.440752764,0.790738809,0.975497467,0.996594887,0
8.154887139,0.270981627,0.737361122,8.980500909,1.349012809,0.269574803,0.229971275,1.730364618,0.865447069,0.346708661,8.203488399,5.57655643,18.09565522,1.538845859,0.270981627,0.587018078,-0.350755414,0.721790284,0.970062875,0.995832962,0
53.85232422,0.212118664,0.693732071,3.449785153,-0.318474705,0.212043915,0.305644279,1.440625189,0.893990501,0.444242,53.72981433,14.64405513,179.4161176,1.293285388,0.212118664,0.516963494,-0.348551217,0.674997401,0.976440396,0.996736737,1
11.58367304,0.25915322,0.780370951,11.29071849,-0.250218486,0.258110389,0.219454085,1.839212892,0.871118611,0.346580459,11.60927015,6.670313418,27.23934585,1.656474415,0.25915322,0.574274929,-0.401256009,0.77637725,0.971332655,0.996014443,0
19.43470707,0.2389476,0.879808192,39.76982997,-1.868191187,0.238794856,0.177595216,2.07778936,0.880628029,0.30898989,19.41979533,8.616299606,48.69050366,1.911573908,0.2389476,0.550289199,-0.517044901,0.874737869,0.973468935,0.99632409,1
2.207172932,0.123345001,0.781835152,2.953175617,0.826716434,0.123243545,0.412294648,1.130000096,0.938395137,0.55592756,2.2250486,2.818622229,4.155627878,1.044299141,0.123345001,0.373684697,-0.484430192,0.7172191,0.9863074,0.998102522,0
7.864311876,0.176830295,0.77371171,4.717077861,0.055544966,0.176809245,0.320201303,1.462912708,0.911598886,0.477476529,7.86703646,5.499821075,18.68814574,1.340241794,0.176830295,0.466617278,-0.449026398,0.755862449,0.980354762,0.997279562,0
5.108569524,0.081256722,0.869517649,7.951209853,1.948363058,0.081256722,0.567815022,1.019522363,0.959371639,0.741384273,5.080707458,4.399012316,12.96903521,0.963199495,0.081256722,0.281828045,-0.608713286,0.768253601,0.990971475,0.998749897,0
32.12649834,0.281564695,0.824747202,20.27992332,-0.656133922,0.27901505,0.171968945,2.023204158,0.860899877,0.283566766,32.09223498,11.21855081,91.2257893,1.822056065,0.281564695,0.598543098,-0.430522681,0.818798323,0.969026208,0.995672253,1
1.152896486,0.059354226,0.48075347,0.423606772,0.245191334,0.059354226,0.829860325,0.403211829,0.970322887,0.909465021,1.149665932,2.121715733,3.265613463,0.362070614,0.059354226,0.225186943,-0.241717984,0.323941298,0.993405086,0.999086858,0
23.56420144,0.266103187,0.851976766,24.27247146,-0.678725043,0.265398838,0.169603843,2.043930287,0.867417973,0.2538299,23.54828572,9.549533369,62.50139783,1.857194555,0.266103187,0.580954237,-0.464590493,0.842450927,0.970519066,0.995907061,1
22.61312037,0.256989399,0.775184329,11.83664587,0.660865226,0.255324139,0.228877499,1.82081085,0.87260961,0.354618163,22.59471829,9.417018482,62.533376,1.638577621,0.256989399,0.572673035,-0.394663933,0.769093378,0.971649012,0.996048742,1
51.63935379,0.2003562,0.847271404,13.37148163,-1.814772972,0.200154101,0.238741711,1.709189601,0.899956633,0.347156084,51.51642353,14.29455974,164.3480822,1.56959416,0.2003562,0.501344023,-0.500205052,0.824746921,0.977762901,0.996917871,1
